0.13	6.5
0
0.05665990476997533
0.24659452044485872
0.43419640178309143
0.5660932504934351
0.6414987542897435
0.6733791311714136
0.6752523352119899
0.6578374138008043
0.6288310108187147
0.5934911263767642
0.55529586889692
0.5164829622778208
0.4784471504611304
0.4420194433206644
0.4076587286966577
0.3755815557716986
0.3458493492122575
0.3184266760655315
0.29321995243189203
0.27010297552433027
0.24893359865285952
0.22956446144966738
0.21184973897787926
0.19564923437524112
0.18083070924914826
0.16727105569521517
0.15485671757697872
0.14348363579506412
0.13305690208316107
0.12349024457855709
0.11470542673774627
0.10663161283726177
0.09920473407532893
0.09236687629016734
0.08606570157184018
0.08025391022347084
0.07488874570339904
0.06993154271938737
0.06534731711342971
0.06110439527064889
0.05717408030113093
0.05353035203675698
0.05014959785820736
0.047010371453314
0.04409317676126635
0.04138027454714769
0.03885550925749257
0.03650415401675118
0.034312771828314124
0.03226909123705881
0.030361894890428346
0.02858091960057713
0.026916766660809454
0.0253608213057544
0.023905180327167652
0.022542586966865938
0.02126637230611882
0.02007040245790029
0.018949030945781396
0.017897055721915245
0.016909680337446633
0.015982478832625147
0.015111363961680937
0.014292558409837786
0.013522568697312463
0.012798161498343525
0.012116342132702955
0.01147433501321179
0.010869565855897685
0.010299645479942571
0.009762355042776838
0.009255632571852641
0.008777560669008368
0.008326355276128702
0.007900355402193322
0.007498013721953814
0.007117887965526099
0.0067586330262587166
0.006418993721448361
0.0060977981469182265
0.0057939515722406675
0.005506430828546726
0.00523427914549049
0.0049766013980837255
0.004732559727838763
0.00450136950600163
0.004282295609663429
0.004074648984242712
0.003877783468267175
0.0036910928585777067
0.0035140081960575013
0.0033459952537757153
0.003186552211049191
0.0030352074983849204
0.0028915177995862637
0.0027550661985009995
0.00262546045897255
0.002502331427537861
0.0023853315493063934
0.002274133488264411
0.0021684288439838204
0.00206792695738405
0.0019723537988039046
0.0018814509321948515
0.0017949745497522068
0.0017126945717615759
0.0016343938068580808
0.001559867168279976
0.0014889209420488759
0.00142137210332965
0.0013570476775163487
0.001295784142859262
0.0012374268716941856
0.001181829607560623
0.0011288539757023967
0.001078369024634119
0.0010302507966312
0.0009843819251612715
0.0009406512574221789
0.000898953500287041
0.0008591888880816542
0.0008212628707341467
0.0007850858209427151
0.0007505727591045721
0.0007176430948393437
0.0006862203840229502
0.0006562321003247675
0.0006276094203115138
0.0006002870212468009
0.0005742028907756994
0.0005492981477396786
0.0005255168734190127
0.0005028059525477484
0.00048111492349071694
0.00046039583701329125
0.00044060312311272956
0.0004216934654154345
0.0004036256826772649
0.00038636061695463417
0.00036986102804245104
0.0003540914938013273
0.00033901831602099286
0.0003246094314896395
0.00031083432796013617
