0.00000000
0.01332737
0.03820411
0.05628081
0.06437078
0.06463402
0.06007245
0.05311250
0.04537890
0.03783394
0.03097803
0.02501888
0.01999248
0.01584267
0.01247047
0.00976307
0.00760975
0.00590982
0.00457583
0.00353408
0.00272378
0.00209559
0.00160990
0.00123524
0.00094679
0.00072506
0.00055485
0.00042434
0.00032436
0.00024784
0.00018930
0.00014455
0.00011035
0.00008423
0.00006429
0.00004906
0.00003744
0.00002857
0.00002180
0.00001663
0.00001269
0.00000969
0.00000739
0.00000564
0.00000431
0.00000329
0.00000251
0.00000192
0.00000146
0.00000112
